鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
平鎮區,房地(土地+建物)+車位,桃園市平鎮區民族路二段２３巷２０號二十二樓,7.12,都市：其他:商業區,,,1110116,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,125.72,2,2,1,有,有,7600000,60452,坡道平面,0.0,0,,RPPOMLQLJHHGFGH38DA,62.68,0.0,5.68,有,310.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新富一街１９７號八樓,13.27,都市：其他:住宅區,,,1110102,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010920,154.52,3,2,2,有,有,9300000,60186,坡道平面,14.39,0,,RPROMLPKKHHGFGH48DA,83.44,1.51,13.23,有,311.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路山頂段２１號五樓,30.89,都市：其他:住宅區,,,1101222,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031002,195.23000000000002,3,2,2,有,有,10480000,53680,坡道平面,0.0,0,,RPPNMLLLKHHGFGH87DA,96.02,1.74,11.29,有,314.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號八樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13700000,82839,坡道平面,35.02,1400000,預售屋、或土地及建物分件登記案件；,RPUNMLKKKHHGFGH18DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號十樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,15500000,92268,坡道平面,35.02,1800000,預售屋、或土地及建物分件登記案件；,RPVNMLKKKHHGFGH28DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號十二樓,41.45,都市：其他:住宅區,,,1110128,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,218.51999999999998,3,2,2,有,有,15150000,81840,坡道平面,70.06,3000000,預售屋、或土地及建物分件登記案件；,RPWNMLKKKHHGFGH38DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物),桃園市平鎮區中庸路１３６號六樓之１,14.96,都市：其他:商業區,,,1110116,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941006,100.42,3,2,2,有,有,5820000,57957,,0.0,0,,RPPOMLKKKHHGFGH77DA,70.54,1.02,7.13,有,316.0
八德區,房地(土地+建物)+車位,桃園市八德區豐田五街８號十樓,28.97,都市：其他:第二種住宅區,,,1101231,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020823,184.86,3,2,2,有,有,12800000,69242,坡道平面,36.07,0,,RPXOMLOKKHHGFFH88DA,84.99,7.16,12.44,有,318.0
八德區,房地(土地+建物)+車位,桃園市八德區中正一路６號十八樓,14.49,都市：其他:商業區,,,1110105,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,135.44,2,2,1,有,有,10170000,75089,坡道平面,0.0,0,,RPOPMLOKKHHGFFH08DA,60.81,0.0,6.39,有,319.0
八德區,房地(土地+建物)+車位,桃園市八德區建德路２４５號十四樓,11.0,都市：其他:商業區,,,1110120,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,92.1,3,2,2,有,有,5820000,63192,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLPKKHHGFFH28DA,42.28,4.49,3.06,有,320.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號,44.55,都市：其他:住宅區,,,1110128,土地1建物1車位2,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,211.78,3,2,2,有,有,17800000,90164,坡道平面,65.38,4600000,預售屋、或土地及建物分件登記案件；,RPVPMLQJKHHGFGH98DA,88.97,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號二樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14150000,83176,坡道平面,35.02,1800000,預售屋、或土地及建物分件登記案件；,RPWPMLQJKHHGFGH09DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號三樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,13500000,80145,坡道平面,33.15,1600000,預售屋、或土地及建物分件登記案件；,RPXPMLQJKHHGFGH56DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號四樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13300000,79472,坡道平面,35.02,1500000,預售屋、或土地及建物分件登記案件；,RPOQMLQJKHHGFGH38DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號五樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13960000,81897,坡道平面,35.02,1800000,預售屋、或土地及建物分件登記案件；,RPPQMLQJKHHGFGH48DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號六樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,13200000,79472,坡道平面,33.15,1400000,預售屋、或土地及建物分件登記案件；,RPQQMLQJKHHGFGH58DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號七樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13750000,82503,坡道平面,35.02,1500000,預售屋、或土地及建物分件登記案件；,RPRQMLQJKHHGFGH68DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號九樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14230000,84725,坡道平面,35.02,1650000,預售屋、或土地及建物分件登記案件；,RPSQMLQJKHHGFGH78DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號十一樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,14300000,85533,坡道平面,33.15,1600000,預售屋、或土地及建物分件登記案件；,RPTQMLQJKHHGFGH88DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８２號十三樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14820000,88362,坡道平面,35.02,1700000,預售屋、或土地及建物分件登記案件；,RPUQMLQJKHHGFGH98DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號二樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,14000000,84186,坡道平面,33.15,1500000,預售屋、或土地及建物分件登記案件；,RPWQMLQJKHHGFGH56DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號三樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14300000,84860,坡道平面,35.02,1700000,預售屋、或土地及建物分件登記案件；,RPXQMLQJKHHGFGH66DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號四樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,13730000,81695,坡道平面,33.15,1600000,預售屋、或土地及建物分件登記案件；,RPORMLQJKHHGFGH48DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號五樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13960000,81897,坡道平面,35.02,1800000,預售屋、或土地及建物分件登記案件；,RPPRMLQJKHHGFGH58DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號六樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14560000,86611,坡道平面,35.02,1700000,預售屋、或土地及建物分件登記案件；,RPQRMLQJKHHGFGH68DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號七樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13850000,83176,坡道平面,35.02,1500000,預售屋、或土地及建物分件登記案件；,RPRRMLQJKHHGFGH78DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號八樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.63,3,2,2,有,有,14700000,88227,坡道平面,33.15,1600000,預售屋、或土地及建物分件登記案件；,RPSRMLQJKHHGFGH88DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號九樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,14300000,86207,坡道平面,35.02,1500000,預售屋、或土地及建物分件登記案件；,RPTRMLQJKHHGFGH98DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號十樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,15500000,92268,坡道平面,35.02,1800000,預售屋、或土地及建物分件登記案件；,RPURMLQJKHHGFGH09DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號十一樓,41.45,都市：其他:住宅區,,,1110128,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,218.51999999999998,3,2,2,有,有,16000000,87566,坡道平面,70.06,3000000,預售屋、或土地及建物分件登記案件；,RPVRMLQJKHHGFGH56DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號十二樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13550000,81156,坡道平面,35.02,1500000,預售屋、或土地及建物分件登記案件；,RPWRMLQJKHHGFGH66DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號十三樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,15000000,89574,坡道平面,35.02,1700000,預售屋、或土地及建物分件登記案件；,RPXRMLQJKHHGFGH76DA,90.58,0.0,10.72,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街９０巷８０號十四樓,34.87,都市：其他:住宅區,,,1110128,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,183.5,3,2,2,有,有,13780000,84052,坡道平面,35.02,1300000,預售屋、或土地及建物分件登記案件；,RPOSMLQJKHHGFGH58DA,90.58,0.0,10.72,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２３８號十二樓,16.4,都市：其他:中心商業區,,,1081116,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,188.03,4,2,2,有,有,12740000,69337,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPPOMLNJJHHGFHH97DA,96.59,1.68,12.21,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４０號十二樓,15.4,都市：其他:中心商業區,,,1080908,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,177.9,3,2,2,有,有,12200000,70066,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPVPMLNJJHHGFHH68DA,90.11,1.68,11.83,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４０號十五樓,15.4,都市：其他:中心商業區,,,1081109,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,177.9,3,2,2,有,有,12290000,70974,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPOQMLNJJHHGFHH08DA,90.11,1.68,11.83,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４２號三樓,14.53,都市：其他:中心商業區,,,1081227,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,169.68,4,2,2,有,有,11930000,71478,坡道平面,23.76,1500000,預售屋、或土地及建物分件登記案件；,RPXQMLNJJHHGFHH98DA,89.68,2.5,6.21,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４６號十四樓,12.52,都市：其他:中心商業區,,,1100627,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,149.38,3,2,2,有,有,10540000,72759,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPPSMLPJJHHGFHH58DA,75.02,1.68,7.94,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２９６號十一樓,13.09,都市：其他:中心商業區,,,1090719,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,155.17000000000002,3,2,2,有,有,10760000,71608,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPSUMLPJJHHGFHH09DA,77.85,1.68,8.9,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５６號七樓,15.83,都市：其他:中心商業區,,,1081203,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,182.84,4,2,2,有,有,12470000,69902,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPXSMLPJJHHGFHH76DA,97.32,2.5,7.46,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４６號十一樓,12.52,都市：其他:中心商業區,,,1090712,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,149.38,3,2,2,有,有,10500000,72441,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPOTMLPJJHHGFHH58DA,75.02,1.68,7.94,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５６號十二樓,15.83,都市：其他:中心商業區,,,1090122,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,182.84,4,2,2,有,有,12920000,71788,坡道平面,23.76,1500000,預售屋、或土地及建物分件登記案件；,RPWRNLNJJHHGFHH09DA,97.32,2.5,7.46,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５６號十三樓,15.83,都市：其他:中心商業區,,,1090209,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,182.84,4,2,2,有,有,12940000,72542,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPXRNLNJJHHGFHH56DA,97.32,2.5,7.46,有,
龜山區,房地(土地+建物),桃園市龜山區文化一路２５８號三樓,12.52,都市：其他:中心商業區,,,1101002,土地1建物1車位0,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,128.17,3,2,2,有,有,10110000,78880,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTSNLNJJHHGFHH88DA,78.92,1.68,5.59,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５２號六樓,9.35,都市：其他:中心商業區,,,1080929,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,116.94,2,2,2,有,有,7970000,70509,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPPPNLNJJHHGFHH18DA,57.45,1.3,3.99,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２８２號五樓,12.09,都市：其他:中心商業區,,,1100630,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,144.72,3,2,2,有,有,9760000,69114,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPWPNLPJJHHGFHH09DA,72.01,1.68,7.56,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２８２號七樓,12.09,都市：其他:中心商業區,,,1080827,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,144.72,3,2,2,有,有,9640000,69362,坡道平面,23.76,1250000,預售屋、或土地及建物分件登記案件；,RPXPNLPJJHHGFHH56DA,72.01,1.68,7.56,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２８２號十五樓,12.09,都市：其他:中心商業區,,,1081013,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,144.72,3,2,2,有,有,10000000,70685,坡道平面,23.76,1450000,預售屋、或土地及建物分件登記案件；,RPSQNLPJJHHGFHH78DA,72.01,1.68,7.56,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２９２號十四樓,11.94,都市：其他:中心商業區,,,1090619,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,143.23000000000002,3,2,2,有,有,10150000,73659,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPPWMLPJJHHGFHH98DA,72.01,1.68,6.79,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２９２號三樓,11.94,都市：其他:中心商業區,,,1090111,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,143.23000000000002,3,2,2,有,有,9730000,69725,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPRVMLPJJHHGFHH09DA,72.01,1.68,6.79,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２９２號四樓,11.94,都市：其他:中心商業區,,,1090611,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,143.23000000000002,3,2,2,有,有,9980000,72236,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPSVMLPJJHHGFHH56DA,72.01,1.68,6.79,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２８６號二十四樓,9.35,都市：其他:中心商業區,,,1080913,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,116.47,2,2,2,有,有,8010000,71298,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPTPNLPJJHHGFHH78DA,56.18,1.3,5.06,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２８８號八樓,9.64,都市：其他:中心商業區,,,1080731,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,119.98,2,2,2,有,有,7880000,67865,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPPTNLPJJHHGFHH78DA,59.15,1.3,4.33,有,
龜山區,房地(土地+建物),桃園市龜山區文化一路２８０號十四樓,12.81,都市：其他:中心商業區,,,1090118,土地1建物1車位0,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,131.04999999999998,3,2,2,有,有,9340000,71271,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXRNLPJJHHGFHH76DA,78.26,1.68,8.13,有,
